property_id,user_id,floorplan_id,floor_name,room_name,is_segment,dimensions_imperial,dimensions_metric,room_id,no_of_door,no_of_window,no_of_room_points,min_x_pixels,min_y_pixels,max_x_pixels,max_y_pixels,max_area_metric,max_area_imperial,max_area_pixels,actual_area_pixels,pixel_ratio,scale_metric,scale_imperial,calculated_sq_area_metric,calculated_floor_total_sq_area_metric,calculated_area_imperial,calculated_floor_total_sq_area_imperial,created_at
203,447841869529,key,ground_floor,Kitchen,segment,2'9 x 2'3,0.84 x 0.65,6.0,1.0,0.0,5.0,207.0,949.0,267.0,1022.0,0.546,6.1875,4380.0,4229.0,0.9655251141552512,0.0001246575342465,0.0014126712328767,0.53,37.68000000000001,5.97,426.93,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,ground_floor,stairs,object,,,,,,4.0,38.0,723.0,111.0,780.0,,,4161.0,4068.5,0.9777697668829608,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,second_floor,Bedroom 1,segment,"15'10"" x 13'9""",4.83m x 4.19m,1.0,3.0,2.0,8.0,42.0,42.0,416.0,475.0,20.237700000000004,217.70833333333331,161942.0,135709.0,0.838009904780724,0.0001249688159958,0.0013443599148666,16.96,24.72,182.44,265.92,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,second_floor,Down,segment,,,2.0,1.0,0.0,8.0,42.0,200.0,115.0,475.0,,,20075.0,7859.5,0.3915068493150685,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,second_floor,Eaves,segment,"14'5"" x 5'0""",4.39m x 1.52m,3.0,2.0,0.0,6.0,42.0,482.0,416.0,629.0,6.6728,72.08333333333333,54978.0,54231.0,0.9864127469169486,0.0001213721852377,0.0013111305128111,6.58,30.58,71.1,330.42999999999995,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,second_floor,stairs,object,,,,,,4.0,41.0,293.0,113.0,464.0,,,12312.0,11936.0,0.9694606887589344,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,first_floor,Bedroom 4,segment,"6'6"" x 6'6""",1.98m x 1.98m,1.0,1.0,1.0,6.0,43.0,42.0,213.0,213.0,3.9204,42.25,29070.0,28952.0,0.9959408324733402,0.0001348606811145,0.001453388372893,3.9,24.31,42.08,262.17,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,first_floor,Bedroom 3,segment,"9'5"" x 7'11""",2.87m x 2.41m,2.0,5.0,1.0,14.0,43.0,42.0,416.0,463.0,6.9167000000000005,74.54861111111111,157033.0,68842.0,0.438391930358587,4.40461559035362e-05,0.0004747321334439,3.03,7.959999999999999,32.68,85.63000000000001,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,first_floor,Bedroom 2,segment,"12'7"" x 7'9""",3.84m x 2.36m,3.0,1.0,1.0,5.0,215.0,360.0,416.0,629.0,9.062399999999998,97.52083333333334,54069.0,52884.5,0.9780928073387708,0.0001676080563724,0.001803636711116,8.86,30.22,95.38,325.35,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,first_floor,Storage Room (AI),segment,,,4.0,1.0,0.0,6.0,213.0,304.0,284.0,350.0,,,3266.0,3127.5,0.9575933864053888,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,first_floor,Bathroom (AI),segment,,,5.0,0.0,0.0,4.0,295.0,304.0,416.0,356.0,,,6292.0,6027.5,0.9579624920534012,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,first_floor,Bathroom (AI),segment,,,6.0,1.0,1.0,6.0,43.0,472.0,205.0,629.0,,,25434.0,20552.0,0.8080522135723834,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,first_floor,stairs,object,,,,,,4.0,43.0,387.0,119.0,461.0,,,5624.0,5476.0,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,first_floor,stairs,object,,,,,,4.0,41.0,231.0,119.0,458.0,,,17706.0,17138.5,0.967948717948718,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,first_floor,stairs,object,,,,,,4.0,44.0,224.0,119.0,300.0,,,5700.0,5662.0,0.9933333333333332,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,garage,Garage,segment,"17'2"" x 8'9""",5.23m x 2.67m,1.0,1.0,0.0,7.0,42.0,41.0,498.0,274.0,13.9641,150.20833333333334,106248.0,104530.5,0.9838349898351028,0.0001314292974926,0.0014137521020003,13.74,,147.78,,2025-04-04T21:53:34.042885+00:00
203,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T21:53:34.042885+00:00
140,447841869529,key,ground_floor,Shed,segment,,,3.0,1.0,1.0,20.0,55.0,74.0,257.0,250.0,,,35552.0,23046.5,0.6482476372637264,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:57:11.239736+00:00
140,447841869529,key,ground_floor,Utility,segment,,,4.0,1.0,0.0,10.0,868.0,308.0,1022.0,454.0,,,22484.0,21106.5,0.938734210994485,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:57:11.239736+00:00
140,447841869529,key,ground_floor,Utility (AI),segment,,,5.0,1.0,0.0,6.0,1035.0,309.0,1091.0,453.0,,,8064.0,6932.0,0.8596230158730159,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:57:11.239736+00:00
140,447841869529,key,ground_floor,Utility (AI),segment,,,6.0,6.0,1.0,6.0,1101.0,309.0,1489.0,454.0,,,56260.0,50432.0,0.8964095271951653,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:57:11.239736+00:00
140,447841869529,key,ground_floor,Bathroom (AI),not segment,,,7.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:57:11.239736+00:00
140,447841869529,key,ground_floor,stairs,object,,,,,,4.0,1241.0,387.0,1349.0,452.0,,,7020.0,6849.0,0.9756410256410256,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:57:11.239736+00:00
140,447841869529,key,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-04T21:57:11.239736+00:00
140,447841869529,key,second_floor,Bedroom,segment,"19'11"" x 10'2""",6.08m x 3.11m,1.0,3.0,1.0,22.0,47.0,73.0,576.0,452.0,18.9088,202.48611111111111,200491.0,115731.5,0.5772403748796704,9.431246290357172e-05,0.0010099511255423,10.91,13.77,116.88,147.51999999999998,2025-04-04T21:57:11.239736+00:00
140,447841869529,key,second_floor,Dn,not segment,,,2.0,,,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:57:11.239736+00:00
140,447841869529,key,second_floor,Dn (AI),segment,,,3.0,0.0,0.0,4.0,350.0,304.0,445.0,340.0,,,3420.0,3257.0,0.9523391812865496,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-04T21:57:11.239736+00:00
